domain,class,mcr,ns1,ns2,ns3,ns4,ns5,len,vcr,ncr
openbank,legit,17.25,3194.875,318.7142857142857,25.0,3.2,0.0,8.0,0.6,0.0
1n16x1scoyicybwdbc41u6wlx8,dga,2.1923076923076925,1407.6153846153845,50.96,0.9583333333333334,0.0,0.0,26.0,0.13043478260869565,0.3076923076923077
focus-news,legit,4.5,2819.3,126.33333333333333,7.625,1.8571428571428572,0.6666666666666666,10.0,0.42857142857142855,0.0
unblocker,legit,16.333333333333332,2981.0,288.0,16.714285714285715,4.5,1.2,9.0,0.5,0.0
vinmanager,legit,55.8,3606.6,494.6666666666667,33.5,5.0,3.3333333333333335,10.0,0.6666666666666666,0.0
dimonvideo,legit,39.0,3368.9,309.55555555555554,26.5,3.5714285714285716,0.3333333333333333,10.0,1.0,0.0
compuhot,legit,58.5,2564.625,219.0,46.833333333333336,20.2,3.75,8.0,0.6,0.0
instantsqueezepagegenerator,legit,54.333333333333336,3961.814814814815,425.1923076923077,48.16,11.083333333333334,3.9565217391304346,27.0,0.8,0.0
shiksha,legit,15.0,2880.285714285714,135.16666666666666,10.6,0.0,0.0,7.0,0.4,0.0
dannybrown,legit,13.2,2992.9,182.0,14.875,0.7142857142857143,0.16666666666666666,10.0,0.25,0.0
ebayadvertising,legit,176.8,3565.3333333333335,467.07142857142856,86.15384615384616,9.0,2.6363636363636362,15.0,0.6666666666666666,0.0
cojxwwqfabjix,dga,0.0,1431.3846153846155,71.66666666666667,0.09090909090909091,0.0,0.0,13.0,0.3,0.0
gamespotcdn,legit,6.818181818181818,3316.090909090909,222.3,14.0,3.0,0.14285714285714285,11.0,0.375,0.0
vocalocity,legit,11.1,3008.1,258.22222222222223,32.375,2.142857142857143,0.3333333333333333,10.0,0.6666666666666666,0.0
rnvmnrqawabr,dga,0.5,2848.5833333333335,47.90909090909091,1.4,0.0,0.0,12.0,0.2,0.0
raileurope,legit,21.9,3975.3,325.55555555555554,26.75,3.7142857142857144,0.6666666666666666,10.0,1.5,0.0
hotstartsearch,legit,52.07142857142857,3802.214285714286,372.9230769230769,37.583333333333336,5.363636363636363,2.5,14.0,0.4,0.0
ereleases,legit,65.66666666666667,4889.222222222223,674.375,63.142857142857146,9.833333333333334,4.8,9.0,1.25,0.0
vpywbmbtsilk,dga,1.0,1950.0833333333333,96.45454545454545,1.3,0.0,0.0,12.0,0.09090909090909091,0.0
loveshack,legit,20.333333333333332,2898.1111111111113,327.625,30.428571428571427,0.8333333333333334,0.0,9.0,0.5,0.0
wetten-im,legit,26.333333333333332,3493.0,315.0,23.857142857142858,3.6666666666666665,0.0,9.0,0.5,0.0
qrhrejlrbskigf,dga,2.142857142857143,2543.8571428571427,109.38461538461539,2.1666666666666665,0.0,0.0,14.0,0.16666666666666666,0.0
pdchvpwkpmrl,dga,0.0,1804.0833333333333,30.09090909090909,0.0,0.0,0.0,12.0,0.0,0.0
153ppfe1scbkex9g5ntj1mnptae,dga,0.0,2101.1481481481483,73.1923076923077,0.16,0.0,0.0,27.0,0.17391304347826086,0.25925925925925924
huggies,legit,2.142857142857143,3005.285714285714,245.16666666666666,25.6,1.5,0.0,7.0,0.75,0.0
fgoilirykadl,dga,17.5,2772.75,124.81818181818181,8.2,0.0,0.0,12.0,0.5,0.0
1c93gps3kogl3a9n3dw1gftpao,dga,0.0,1791.3461538461538,15.04,0.0,0.0,0.0,26.0,0.18181818181818182,0.3076923076923077
lpmglcuwxjcags,dga,0.0,2029.857142857143,51.61538461538461,1.0,0.0,0.0,14.0,0.16666666666666666,0.0
ofntjnwnbyur,dga,0.0,2511.3333333333335,107.45454545454545,0.0,0.0,0.0,12.0,0.2,0.0
mdnekumvmtil,dga,4.25,2668.6666666666665,169.27272727272728,2.1,0.0,0.0,12.0,0.3333333333333333,0.0
iskysoft,legit,3.75,2874.625,114.85714285714286,4.0,1.0,0.0,8.0,0.3333333333333333,0.0
alkosto,legit,20.571428571428573,3349.714285714286,305.5,20.6,0.25,0.0,7.0,0.75,0.0
onlinefabricstore,legit,42.705882352941174,3832.9411764705883,467.3125,38.86666666666667,4.5,0.8461538461538461,17.0,0.7,0.0
inet-dengi,legit,45.3,3776.6,492.8888888888889,32.375,1.2857142857142858,0.0,10.0,0.6666666666666666,0.0
1icmok41nk5pi13davsj10tn79n,dga,0.2222222222222222,1781.7037037037037,39.38461538461539,0.12,0.0,0.0,27.0,0.17391304347826086,0.37037037037037035
nuwerrnhyqqcmgb,dga,5.4,2309.2,117.42857142857143,4.153846153846154,0.0,0.0,15.0,0.15384615384615385,0.0
weblineindia,legit,36.5,3737.9166666666665,451.3636363636364,42.2,6.111111111111111,0.0,12.0,1.0,0.0
directory-listingsnow,legit,49.857142857142854,3411.809523809524,422.85,89.10526315789474,19.833333333333332,5.235294117647059,21.0,0.4,0.0
1dxijsu1xylbtmap0a6r1efwtoo,dga,1.1111111111111112,2147.1111111111113,46.53846153846154,0.52,0.0,0.0,27.0,0.35,0.18518518518518517
ndrsvujxxcwtxkd,dga,1.0,1923.9333333333334,60.785714285714285,0.38461538461538464,0.0,0.0,15.0,0.07142857142857142,0.0
vgorode,legit,9.0,3220.714285714286,297.1666666666667,11.2,0.25,0.0,7.0,0.75,0.0
spbratsk,legit,53.25,3041.125,277.2857142857143,27.333333333333332,1.2,0.0,8.0,0.14285714285714285,0.0
cpvtrack202,legit,36.0,1907.0,141.7,26.77777777777778,3.375,0.42857142857142855,11.0,0.1,0.2727272727272727
u57rouupiaj622tnbh1eryn7x,dga,5.16,2040.32,107.20833333333333,3.1739130434782608,0.0,0.0,25.0,0.3888888888888889,0.28
tmdhghxffwdy,dga,0.0,1508.8333333333333,25.272727272727273,0.0,0.0,0.0,12.0,0.0,0.0
freeprnow,legit,13.666666666666666,3516.6666666666665,257.625,15.714285714285714,1.1666666666666667,0.0,9.0,0.5,0.0
lcgahqwgtkgefybmtkbexvgaeqc,dga,0.0,2173.4444444444443,38.30769230769231,0.0,0.0,0.0,27.0,0.22727272727272727,0.0
willamette,legit,11.1,3706.2,332.8888888888889,30.25,3.857142857142857,0.0,10.0,0.6666666666666666,0.0
umlnews,legit,4.714285714285714,3033.714285714286,105.33333333333333,5.0,1.0,0.0,7.0,0.4,0.0
mf78nechwj3i194qrd910i4k2o,dga,0.0,1423.7307692307693,47.84,1.625,0.0,0.0,26.0,0.18181818181818182,0.4230769230769231
flybuys,legit,4.285714285714286,1804.2857142857142,83.16666666666667,2.4,0.25,0.0,7.0,0.16666666666666666,0.0
nrucoznzeiscxapcqheayifmbzsw,dga,3.0,2587.1785714285716,97.48148148148148,3.6923076923076925,0.0,0.0,28.0,0.4,0.0
montadaphp,legit,15.6,2954.3,322.1111111111111,26.0,3.857142857142857,0.0,10.0,0.42857142857142855,0.0
addynamo,legit,7.125,3027.625,119.85714285714286,6.833333333333333,1.2,0.5,8.0,0.6,0.0
eggqhgqwqwmx,dga,0.5,1274.25,11.909090909090908,0.2,0.0,0.0,12.0,0.09090909090909091,0.0
provincia,legit,83.33333333333333,3392.3333333333335,395.0,54.285714285714285,10.833333333333334,4.8,9.0,0.8,0.0
convertpdftoword,legit,74.8125,3095.875,334.6666666666667,40.42857142857143,5.076923076923077,2.4166666666666665,16.0,0.3333333333333333,0.0
huffingtonpost,legit,9.0,2918.3571428571427,386.0769230769231,77.75,2.1818181818181817,0.8,14.0,0.4,0.0
yqbuhyeqnjetkan,dga,0.8,2403.8,89.14285714285714,0.46153846153846156,0.0,0.0,15.0,0.36363636363636365,0.0
barneyswarehouse,legit,15.75,3595.125,298.4,23.285714285714285,4.0,1.25,16.0,0.7777777777777778,0.0
univide,legit,26.142857142857142,3471.8571428571427,272.5,40.8,6.5,1.3333333333333333,7.0,1.3333333333333333,0.0
hgijhbijhhlkl,dga,0.0,1730.3846153846155,20.833333333333332,0.0,0.0,0.0,13.0,0.18181818181818182,0.0
bakcell,legit,7.285714285714286,2835.8571428571427,223.16666666666666,14.4,1.5,0.0,7.0,0.4,0.0
onlinecreditcenter6,legit,81.0,4032.8947368421054,602.6666666666666,79.70588235294117,12.6875,2.1333333333333333,19.0,0.5833333333333334,0.05263157894736842
cq6cmse446bq1xph787ah3qkx,dga,0.0,1101.16,28.833333333333332,0.08695652173913043,0.0,0.0,25.0,0.08695652173913043,0.36
president,legit,177.33333333333334,4169.0,629.375,133.85714285714286,32.333333333333336,15.6,9.0,0.5,0.0
websiterecord,legit,38.53846153846154,3816.769230769231,498.5,60.0,6.9,1.4444444444444444,13.0,0.625,0.0
2uuetuvfklk97kuwaj1rtsit7,dga,6.12,2017.92,88.41666666666667,3.4347826086956523,0.0,0.0,25.0,0.3888888888888889,0.2
buyatoyota,legit,12.9,2961.5,203.66666666666666,7.75,0.2857142857142857,0.16666666666666666,10.0,1.0,0.0
filmseyret,legit,6.3,3541.9,264.44444444444446,8.125,0.42857142857142855,0.16666666666666666,10.0,0.42857142857142855,0.0
thegioiseo,legit,43.2,3954.9,269.3333333333333,21.875,1.0,0.0,10.0,1.5,0.0
idblackberry,legit,9.0,2878.9166666666665,255.0,17.0,1.7777777777777777,0.375,12.0,0.3333333333333333,0.0
nighthelper,legit,3.8181818181818183,3434.5454545454545,311.8,44.0,8.625,1.1428571428571428,11.0,0.375,0.0
kbmovqpbaiale,dga,17.307692307692307,2472.846153846154,173.16666666666666,11.545454545454545,0.0,0.0,13.0,0.625,0.0
bizland,legit,27.428571428571427,2749.0,272.0,33.4,7.75,0.0,7.0,0.4,0.0
e-steki,legit,0.8571428571428571,3649.714285714286,292.3333333333333,20.6,0.0,0.0,7.0,0.75,0.0
nectaradpoints,legit,16.071428571428573,3926.9285714285716,435.9230769230769,44.916666666666664,4.545454545454546,1.4,14.0,0.5555555555555556,0.0
cyberagent,legit,43.2,3526.4,445.44444444444446,86.375,6.571428571428571,1.6666666666666667,10.0,0.42857142857142855,0.0
1lbi5kwgq1vew7ltil91am1dby,dga,1.9615384615384615,1646.1153846153845,87.6,1.625,0.0,0.0,26.0,0.18181818181818182,0.2692307692307692
rdwebdirectory,legit,19.285714285714285,3374.5,276.9230769230769,40.916666666666664,10.090909090909092,4.9,14.0,0.4,0.0
6oyor-aljanah,legit,7.384615384615385,2659.0,199.0,3.5454545454545454,0.0,0.0,13.0,0.625,0.07692307692307693
goweloveit,legit,5.7,3380.8,225.77777777777777,18.5,0.42857142857142855,0.0,10.0,1.0,0.0
multitrabajos,legit,16.384615384615383,3170.923076923077,271.5,25.454545454545453,3.3,1.1111111111111112,13.0,0.625,0.0
raileurope,legit,21.9,3975.3,325.55555555555554,26.75,3.7142857142857144,0.6666666666666666,10.0,1.5,0.0
lwswnwbgflkpyob,dga,0.2,1767.8666666666666,18.642857142857142,0.07692307692307693,0.0,0.0,15.0,0.07142857142857142,0.0
idarogfyopbhm,dga,8.076923076923077,2445.4615384615386,140.5,5.090909090909091,0.1,0.0,13.0,0.4444444444444444,0.0
icxbiqfdwaka,dga,0.0,2145.75,70.0909090909091,0.6,0.0,0.0,12.0,0.5,0.0
mjdqqcbupbfeeqmvcuxspfift,dga,0.12,1928.8,47.041666666666664,1.1304347826086956,0.045454545454545456,0.0,25.0,0.25,0.0
nrutipqtjrkm,dga,1.5,2639.4166666666665,135.0,6.3,0.1111111111111111,0.0,12.0,0.2,0.0
questrade,legit,65.0,3747.0,442.375,76.28571428571429,16.0,3.4,9.0,0.8,0.0
digitaljuice,legit,23.5,3283.6666666666665,289.90909090909093,17.6,2.2222222222222223,1.0,12.0,1.0,0.0
jewishgen,legit,28.333333333333332,3149.0,239.125,14.285714285714286,0.8333333333333334,0.2,9.0,0.5,0.0
worldventures,legit,121.84615384615384,3499.846153846154,452.6666666666667,81.0,12.9,3.888888888888889,13.0,0.4444444444444444,0.0
jhenjxafqcjkgc,dga,0.0,1742.9285714285713,93.76923076923077,1.5833333333333333,0.0,0.0,14.0,0.16666666666666666,0.0
1wopm6i1f4mm4plyodyr2ucnlv,dga,0.0,1734.5384615384614,43.8,0.9166666666666666,0.0,0.0,26.0,0.18181818181818182,0.23076923076923078
gratis-inserate,legit,83.0,4084.9333333333334,636.8571428571429,95.53846153846153,16.0,2.0,15.0,0.6666666666666666,0.0
cafecoquin,legit,22.8,3067.1,327.55555555555554,13.25,0.14285714285714285,0.0,10.0,1.0,0.0
4sbk501wtznw61by1sp1i771y1,dga,0.0,1094.7692307692307,7.56,0.0,0.0,0.0,26.0,0.04,0.46153846153846156
16epmstdlbw1rvr1wjy12hh3nb,dga,0.0,1653.423076923077,39.04,0.125,0.0,0.0,26.0,0.04,0.2692307692307692
yunnamanniversarydeal,legit,32.285714285714285,3596.9523809523807,341.3,41.26315789473684,5.111111111111111,1.8235294117647058,21.0,0.6153846153846154,0.0
miykfnbqiyvs,dga,0.0,1995.1666666666667,24.181818181818183,0.0,0.0,0.0,12.0,0.2,0.0
vwadsgwknqajjs,dga,0.0,2005.142857142857,33.38461538461539,0.6666666666666666,0.0,0.0,14.0,0.16666666666666666,0.0
scriptspot,legit,17.4,3506.8,193.77777777777777,14.0,4.428571428571429,2.3333333333333335,10.0,0.25,0.0
gazette,legit,12.428571428571429,3808.0,254.16666666666666,17.2,2.75,0.0,7.0,0.75,0.0
antichat,legit,40.5,3713.625,601.8571428571429,63.166666666666664,5.8,1.0,8.0,0.6,0.0
peterhahn,legit,5.0,3711.4444444444443,376.875,46.42857142857143,3.6666666666666665,0.0,9.0,0.5,0.0
xnyfeibhfbunto,dga,0.8571428571428571,2468.4285714285716,128.07692307692307,5.166666666666667,0.0,0.0,14.0,0.4,0.0
cezmikalorifer,legit,5.142857142857143,3287.4285714285716,329.46153846153845,12.166666666666666,0.2727272727272727,0.0,14.0,0.75,0.0
galleries,legit,50.666666666666664,4067.5555555555557,587.75,72.42857142857143,14.5,2.2,9.0,0.8,0.0
lbqoucztphfudcyqchpbdlbu,dga,0.375,1757.2083333333333,43.65217391304348,0.13636363636363635,0.0,0.0,24.0,0.2,0.0
eventbrite,legit,39.9,4116.4,468.77777777777777,81.75,7.857142857142857,1.6666666666666667,10.0,0.6666666666666666,0.0
galileocomputing,legit,47.0625,3225.5,456.8,96.28571428571429,21.384615384615383,3.75,16.0,0.7777777777777778,0.0
professionali,legit,80.07692307692308,3757.230769230769,471.9166666666667,115.18181818181819,28.2,13.555555555555555,13.0,0.8571428571428571,0.0
jifcyxkpjrqkrqpvocenrai,dga,0.391304347826087,2299.1304347826085,110.4090909090909,4.666666666666667,0.05,0.0,23.0,0.2777777777777778,0.0
kusaplocjyaby,dga,0.23076923076923078,2243.0,102.16666666666667,6.181818181818182,0.0,0.0,13.0,0.4444444444444444,0.0
apnacircle,legit,6.0,3735.3,204.11111111111111,8.875,1.8571428571428572,0.8333333333333334,10.0,0.6666666666666666,0.0
wyjmoqwhxariiqg,dga,11.8,1899.2,101.0,4.538461538461538,0.0,0.0,15.0,0.36363636363636365,0.0
selecciones,legit,163.0909090909091,4227.454545454545,520.0,94.0,6.25,0.8571428571428571,11.0,0.8333333333333334,0.0
tennis-warehouse,legit,31.125,3741.625,376.0,27.928571428571427,3.4615384615384617,1.3333333333333333,16.0,0.7777777777777778,0.0
kaspersky,legit,40.0,2980.777777777778,303.25,62.142857142857146,3.5,0.2,9.0,0.2857142857142857,0.0
mundogamers,legit,16.09090909090909,3270.6363636363635,313.2,50.77777777777778,1.5,0.0,11.0,0.5714285714285714,0.0
hpavkqxtasrilw,dga,0.0,2422.285714285714,140.6153846153846,1.5833333333333333,0.0,0.0,14.0,0.2727272727272727,0.0
behindwoods,legit,16.90909090909091,3061.0,250.9,15.777777777777779,1.375,0.2857142857142857,11.0,0.5714285714285714,0.0
serialu,legit,59.142857142857146,4025.0,545.3333333333334,52.8,6.5,1.6666666666666667,7.0,1.3333333333333333,0.0
becteroradio,legit,77.0,3917.75,535.8181818181819,60.0,5.555555555555555,0.25,12.0,1.0,0.0
eqavpcsxtyawrn,dga,0.0,2767.0,34.92307692307692,0.08333333333333333,0.0,0.0,14.0,0.2727272727272727,0.0
audienceamplify,legit,24.8,3252.5333333333333,276.0,36.15384615384615,8.25,1.8181818181818181,15.0,0.875,0.0
ytdlqvqmoqfwgeq,dga,0.0,1725.7333333333333,35.785714285714285,0.0,0.0,0.0,15.0,0.15384615384615385,0.0
citysbs,legit,9.857142857142858,3054.0,154.83333333333334,20.6,1.75,0.0,7.0,0.16666666666666666,0.0
bog24piah4as1lep0rznabhrx,dga,0.0,2273.32,80.41666666666667,0.5652173913043478,0.0,0.0,25.0,0.3157894736842105,0.2
meus5minutos,legit,4.75,3164.0,277.3636363636364,14.1,0.8888888888888888,0.375,12.0,0.7142857142857143,0.08333333333333333
1n5vv8opi9k83qjcp2r1fcu0io,dga,1.0384615384615385,1471.2692307692307,40.12,0.375,0.0,0.0,26.0,0.23809523809523808,0.34615384615384615
inbursa,legit,8.571428571428571,3488.285714285714,380.6666666666667,9.2,0.5,0.0,7.0,0.75,0.0
aeqycwahowjf,dga,0.5,2123.0,43.72727272727273,1.2,0.0,0.0,12.0,0.5,0.0
alshref,legit,21.857142857142858,3396.4285714285716,349.3333333333333,18.0,0.25,0.0,7.0,0.4,0.0
zpsgswcuqwrcmbmjaemrlzuuctx,dga,0.0,2164.4444444444443,44.03846153846154,1.64,0.0,0.0,27.0,0.22727272727272727,0.0
pagewash,legit,4.5,3016.0,182.14285714285714,19.666666666666668,0.4,0.0,8.0,0.6,0.0
u6o35nrheiic474oa11l4ldx,dga,0.25,2052.7916666666665,42.91304347826087,0.36363636363636365,0.0,0.0,24.0,0.4117647058823529,0.375
scbmrmfztucihunjqwfeydyh,dga,1.25,2072.0416666666665,52.391304347826086,0.5454545454545454,0.0,0.0,24.0,0.2,0.0
reifendirekt,legit,8.0,3984.4166666666665,371.6363636363636,24.5,3.111111111111111,0.25,12.0,0.7142857142857143,0.0
ymjytfivqkxyi,dga,0.0,1565.1538461538462,37.75,0.18181818181818182,0.0,0.0,13.0,0.18181818181818182,0.0
10zea2mjz979wzma7v71qxqtre,dga,0.0,1344.3076923076924,84.08,1.7083333333333333,0.0,0.0,26.0,0.18181818181818182,0.34615384615384615
icicibank,legit,29.0,3148.5555555555557,289.125,24.0,1.5,0.0,9.0,0.8,0.0
lcveoafmcdwr,dga,0.0,2698.1666666666665,55.27272727272727,0.0,0.0,0.0,12.0,0.3333333333333333,0.0
comparestoreprices,legit,96.16666666666667,3879.722222222222,556.1176470588235,82.0,15.133333333333333,3.7142857142857144,18.0,0.6363636363636364,0.0
fuckedtime,legit,19.5,3046.3,329.0,17.5,4.428571428571429,0.0,10.0,0.6666666666666666,0.0
xhamster-video,legit,11.142857142857142,3127.285714285714,325.7692307692308,43.833333333333336,5.636363636363637,0.5,14.0,0.5555555555555556,0.0
vncwtitdabbdjab,dga,0.0,2485.5333333333333,160.92857142857142,2.769230769230769,0.0,0.0,15.0,0.25,0.0
belgacom,legit,6.0,2930.5,262.42857142857144,29.5,0.0,0.0,8.0,0.6,0.0
son-video,legit,20.333333333333332,3285.777777777778,279.5,27.857142857142858,2.8333333333333335,0.4,9.0,0.8,0.0
mufsfmyguuhewot,dga,0.0,2209.133333333333,54.42857142857143,0.07692307692307693,0.0,0.0,15.0,0.5,0.0
hpkdtiwrsnjfrd,dga,0.0,2526.6428571428573,123.3076923076923,0.0,0.0,0.0,14.0,0.07692307692307693,0.0
dsbmtakekasqyot,dga,2.6666666666666665,2821.4,90.0,3.6923076923076925,0.8333333333333334,0.0,15.0,0.36363636363636365,0.0
xhxaukllogodkge,dga,5.8,2244.3333333333335,83.21428571428571,3.8461538461538463,0.08333333333333333,0.0,15.0,0.5,0.0
stuttgart,legit,32.666666666666664,3710.1111111111113,278.875,19.428571428571427,0.0,0.0,9.0,0.2857142857142857,0.0
jobsearch,legit,19.0,3037.222222222222,257.125,27.285714285714285,7.166666666666667,3.6,9.0,0.5,0.0
fbyantymmandfxh,dga,38.8,2204.0,220.0,22.076923076923077,1.5833333333333333,0.45454545454545453,15.0,0.15384615384615385,0.0
a44vi71e5ifgo1xcisowkf20g,dga,1.32,1791.32,55.291666666666664,1.434782608695652,0.0,0.0,25.0,0.3888888888888889,0.32
spirit-of-metal,legit,27.4,3143.2,232.85714285714286,16.23076923076923,1.5833333333333333,0.7272727272727273,15.0,0.5,0.0
sjvqwrymjdyjddd,dga,0.0,1569.6,19.571428571428573,0.0,0.0,0.0,15.0,0.0,0.0
citigroup,legit,12.666666666666666,3210.222222222222,354.25,31.857142857142858,3.1666666666666665,0.6,9.0,0.8,0.0
worldfriends,legit,35.75,3346.9166666666665,280.54545454545456,30.6,4.111111111111111,1.375,12.0,0.3333333333333333,0.0
othaimmarkets,legit,21.46153846153846,3450.769230769231,236.33333333333334,19.363636363636363,5.2,2.2222222222222223,13.0,0.625,0.0
1q50ylq1qfevgnfttn9admgfb,dga,0.0,1707.68,31.708333333333332,0.43478260869565216,0.0,0.0,25.0,0.08695652173913043,0.2
sweetnote,legit,15.666666666666666,4346.555555555556,229.5,13.571428571428571,1.3333333333333333,0.2,9.0,0.8,0.0
entrelineas,legit,153.54545454545453,4625.545454545455,632.9,97.44444444444444,8.125,1.1428571428571428,11.0,0.8333333333333334,0.0
graphpaperpress,legit,46.2,3454.2,388.2142857142857,52.53846153846154,10.5,3.3636363636363638,15.0,0.36363636363636365,0.0
lveaemgmpndihulznbxcijljdugafy,dga,8.0,2369.0,97.51724137931035,3.0357142857142856,0.0,0.0,30.0,0.36363636363636365,0.0
anoqbmglmwoctry,dga,4.6,2475.4,137.92857142857142,3.3076923076923075,0.0,0.0,15.0,0.25,0.0
lbmuvpwgcmquc,dga,0.0,1567.8461538461538,21.75,0.0,0.0,0.0,13.0,0.18181818181818182,0.0
16ko7iphlarxl1cqyb021tis1oy,dga,2.6666666666666665,1787.5925925925926,103.23076923076923,2.72,0.0,0.0,27.0,0.22727272727272727,0.2962962962962963
1dgynqawj79to17scj7sfsqr9l,dga,0.0,1749.3076923076924,20.2,0.0,0.0,0.0,26.0,0.08333333333333333,0.2692307692307692
salud180,legit,6.375,1974.125,131.57142857142858,6.833333333333333,0.0,0.0,8.0,0.3333333333333333,0.375
5rjw60ixwbnq19uqaxp15fn9gp,dga,0.0,1236.923076923077,5.04,0.08333333333333333,0.0,0.0,26.0,0.13043478260869565,0.3076923076923077
djivtrdxfrqr,dga,0.0,2380.75,67.27272727272727,0.0,0.0,0.0,12.0,0.09090909090909091,0.0
stylisheve,legit,13.8,3487.9,306.1111111111111,25.5,4.571428571428571,1.3333333333333333,10.0,0.42857142857142855,0.0
xfinity,legit,17.571428571428573,2773.1428571428573,409.6666666666667,44.8,7.5,2.3333333333333335,7.0,0.4,0.0
caojbevghabuhyeurctqskb,dga,2.608695652173913,2409.304347826087,92.68181818181819,1.3333333333333333,0.0,0.0,23.0,0.4375,0.0
dressale,legit,12.0,4294.375,522.8571428571429,68.66666666666667,11.2,1.5,8.0,0.6,0.0
vjgwcpydlidvli,dga,0.0,2021.2142857142858,89.53846153846153,1.6666666666666667,0.0,0.0,14.0,0.16666666666666666,0.0
srilankan,legit,21.666666666666668,3722.222222222222,334.875,17.428571428571427,0.6666666666666666,0.0,9.0,0.5,0.0
1l5kkddx8dvfj14auiq31ez6ok7,dga,0.0,1269.3333333333333,10.23076923076923,0.0,0.0,0.0,27.0,0.22727272727272727,0.3333333333333333
ltctlgqgtuln,dga,0.5,2743.9166666666665,81.81818181818181,0.7,0.0,0.0,12.0,0.09090909090909091,0.0
fashion,legit,3.0,3280.1428571428573,415.8333333333333,124.8,1.5,1.0,7.0,0.75,0.0
vhwvoltuhqrtdp,dga,4.5,2140.9285714285716,65.46153846153847,2.4166666666666665,0.18181818181818182,0.0,14.0,0.16666666666666666,0.0
mqagyenfbebsau,dga,0.0,2720.5,115.15384615384616,0.4166666666666667,0.0,0.0,14.0,0.5555555555555556,0.0
informazione-aziende,legit,27.3,3491.05,362.4736842105263,59.55555555555556,6.9411764705882355,1.625,20.0,1.0,0.0
lxolfixhfthxthc,dga,0.4,2041.9333333333334,79.71428571428571,0.7692307692307693,0.0,0.0,15.0,0.15384615384615385,0.0
aez59fgqp7nl1il2utu1ib7mqw,dga,0.0,1718.6153846153845,30.64,0.2916666666666667,0.0,0.0,26.0,0.3,0.2692307692307692
infonews,legit,30.0,3507.5,452.85714285714283,19.5,1.6,0.0,8.0,0.6,0.0
spreecast,legit,22.666666666666668,4172.333333333333,415.125,35.57142857142857,2.8333333333333335,0.6,9.0,0.5,0.0
safemailservices,legit,25.125,3820.0,345.6666666666667,28.571428571428573,6.846153846153846,1.25,16.0,0.7777777777777778,0.0
taofang,legit,1.7142857142857142,3340.4285714285716,346.5,9.2,0.0,0.0,7.0,0.75,0.0
1000site,legit,3.5,2366.0,264.2857142857143,18.166666666666668,1.4,0.0,8.0,0.3333333333333333,0.5
speedyremedies,legit,33.857142857142854,4027.785714285714,442.38461538461536,35.0,3.6363636363636362,0.3,14.0,0.75,0.0
regionalhelpwanted,legit,137.83333333333334,3616.1666666666665,466.94117647058823,80.0625,10.466666666666667,4.0,18.0,0.6363636363636364,0.0
agwbsrwdapgp,dga,0.0,2357.9166666666665,45.09090909090909,0.4,0.0,0.0,12.0,0.2,0.0
way2sms,legit,7.285714285714286,2276.0,52.333333333333336,3.6,0.0,0.0,7.0,0.16666666666666666,0.14285714285714285
1um4s78pz395p1ildehqc9p9se,dga,1.8461538461538463,1637.8846153846155,61.44,1.375,0.0,0.0,26.0,0.18181818181818182,0.38461538461538464
stylight,legit,27.5,2962.0,232.0,28.5,13.4,3.0,8.0,0.14285714285714285,0.0
1uzovwbzysf3f1ddzxgd1ujbnl8,dga,0.0,1258.4074074074074,9.692307692307692,0.0,0.0,0.0,27.0,0.125,0.18518518518518517
15r69r267yjjh2910uw14p2sdn,dga,0.0,1009.3076923076923,1.04,0.0,0.0,0.0,26.0,0.04,0.5384615384615384
njquqgtycilltl,dga,13.5,2343.785714285714,96.0,5.833333333333333,0.0,0.0,14.0,0.16666666666666666,0.0
aqdyxgucaqrsamsgvgcmtmjfyrwvw,dga,1.4482758620689655,2052.9655172413795,43.607142857142854,0.9259259259259259,0.0,0.0,29.0,0.16,0.0
globalbux,legit,4.666666666666667,2131.4444444444443,151.625,3.857142857142857,1.0,0.6,9.0,0.5,0.0
animeindo,legit,24.666666666666668,3938.777777777778,438.0,26.571428571428573,2.0,0.0,9.0,1.25,0.0
xbldyaorqcwlq,dga,0.0,1987.6153846153845,79.25,0.09090909090909091,0.0,0.0,13.0,0.18181818181818182,0.0
finditnowdirectory,legit,48.333333333333336,3445.0555555555557,377.29411764705884,43.75,9.266666666666667,3.642857142857143,18.0,0.5,0.0
odxxccgmpflk,dga,0.0,1705.4166666666667,45.45454545454545,0.0,0.0,0.0,12.0,0.09090909090909091,0.0
feedity,legit,21.428571428571427,3570.714285714286,364.0,42.2,6.75,0.3333333333333333,7.0,0.75,0.0
meteorama,legit,13.666666666666666,4038.222222222222,417.25,20.0,1.5,0.0,9.0,1.25,0.0
techmeme,legit,12.0,3646.875,373.85714285714283,23.0,2.2,0.0,8.0,0.6,0.0
acclaimmag,legit,21.9,3028.9,198.11111111111111,15.75,1.1428571428571428,0.6666666666666666,10.0,0.6666666666666666,0.0
valuedopinions,legit,13.071428571428571,3493.4285714285716,463.15384615384613,80.91666666666667,15.090909090909092,1.3,14.0,1.0,0.0
qttakrgmrmycd,dga,0.0,2528.153846153846,67.16666666666667,2.090909090909091,0.0,0.0,13.0,0.08333333333333333,0.0
adzmedia,legit,12.75,3236.25,301.0,19.166666666666668,3.8,1.75,8.0,1.0,0.0
careerjet,legit,14.666666666666666,4227.222222222223,459.625,23.571428571428573,2.0,0.8,9.0,0.8,0.0
